Freq.,Vn006/Vn015
1.24451461177131e+004,-2.18047687458170e+001,1.52608219427649e+002
1.24738351424287e+004,-2.17501812865773e+001,1.52543710665619e+002
1.25025903021765e+004,-2.16956762016074e+001,1.52478968003382e+002
1.25314117494134e+004,-2.16412528723364e+001,1.52413990880128e+002
1.25602996369480e+004,-2.15869106871408e+001,1.52348778728147e+002
1.25892541179410e+004,-2.15326490412634e+001,1.52283330972868e+002
1.26182753459060e+004,-2.14784673367335e+001,1.52217647032899e+002
1.26473634747108e+004,-2.14243649822892e+001,1.52151726320070e+002
1.26765186585777e+004,-2.13703413933004e+001,1.52085568239468e+002
1.27057410520847e+004,-2.13163959916930e+001,1.52019172189475e+002
1.27350308101659e+004,-2.12625282058760e+001,1.51952537561806e+002
1.27643880881127e+004,-2.12087374706675e+001,1.51885663741547e+002
1.27938130415745e+004,-2.11550232272246e+001,1.51818550107182e+002
1.28233058265595e+004,-2.11013849229726e+001,1.51751196030638e+002
1.28528665994354e+004,-2.10478220115364e+001,1.51683600877310e+002
1.28824955169306e+004,-2.09943339526732e+001,1.51615764006097e+002
1.29121927361346e+004,-2.09409202122058e+001,1.51547684769433e+002
1.29419584144991e+004,-2.08875802619579e+001,1.51479362513320e+002
1.29717927098388e+004,-2.08343135796899e+001,1.51410796577355e+002
1.30016957803322e+004,-2.07811196490363e+001,1.51341986294761e+002
1.30316677845222e+004,-2.07279979594442e+001,1.51272930992420e+002
1.30617088813177e+004,-2.06749480061122e+001,1.51203629990895e+002
1.30918192299933e+004,-2.06219692899319e+001,1.51134082604461e+002
1.31219989901913e+004,-2.05690613174288e+001,1.51064288141133e+002
1.31522483219216e+004,-2.05162236007055e+001,1.50994245902690e+002
1.31825673855633e+004,-2.04634556573853e+001,1.50923955184705e+002
1.32129563418650e+004,-2.04107570105572e+001,1.50853415276564e+002
1.32434153519459e+004,-2.03581271887213e+001,1.50782625461499e+002
1.32739445772966e+004,-2.03055657257362e+001,1.50711585016606e+002
1.33045441797801e+004,-2.02530721607663e+001,1.50640293212871e+002
1.33352143216325e+004,-2.02006460382309e+001,1.50568749315194e+002
1.33659551654636e+004,-2.01482869077536e+001,1.50496952582412e+002
1.33967668742586e+004,-2.00959943241133e+001,1.50424902267321e+002
1.34276496113779e+004,-2.00437678471952e+001,1.50352597616699e+002
1.34586035405587e+004,-1.99916070419438e+001,1.50280037871325e+002
1.34896288259157e+004,-1.99395114783159e+001,1.50207222266005e+002
1.35207256319420e+004,-1.98874807312347e+001,1.50134150029588e+002
1.35518941235096e+004,-1.98355143805452e+001,1.50060820384990e+002
1.35831344658707e+004,-1.97836120109697e+001,1.49987232549215e+002
1.36144468246587e+004,-1.97317732120649e+001,1.49913385733369e+002
1.36458313658884e+004,-1.96799975781790e+001,1.49839279142688e+002
1.36772882559577e+004,-1.96282847084104e+001,1.49764911976551e+002
1.37088176616477e+004,-1.95766342065665e+001,1.49690283428501e+002
1.37404197501243e+004,-1.95250456811240e+001,1.49615392686266e+002
1.37720946889387e+004,-1.94735187451890e+001,1.49540238931773e+002
1.38038426460280e+004,-1.94220530164591e+001,1.49464821341171e+002
1.38356637897170e+004,-1.93706481171850e+001,1.49389139084846e+002
1.38675582887181e+004,-1.93193036741337e+001,1.49313191327441e+002
1.38995263121327e+004,-1.92680193185518e+001,1.49236977227873e+002
1.39315680294522e+004,-1.92167946861304e+001,1.49160495939348e+002
1.39636836105585e+004,-1.91656294169694e+001,1.49083746609382e+002
1.39958732257254e+004,-1.91145231555438e+001,1.49006728379819e+002
1.40281370456187e+004,-1.90634755506697e+001,1.48929440386843e+002
1.40604752412983e+004,-1.90124862554717e+001,1.48851881760999e+002
1.40928879842179e+004,-1.89615549273502e+001,1.48774051627212e+002
1.41253754462267e+004,-1.89106812279503e+001,1.48695949104796e+002
1.41579377995700e+004,-1.88598648231302e+001,1.48617573307478e+002
1.41905752168901e+004,-1.88091053829313e+001,1.48538923343415e+002
1.42232878712274e+004,-1.87584025815483e+001,1.48459998315204e+002
1.42560759360210e+004,-1.87077560973002e+001,1.48380797319904e+002
1.42889395851102e+004,-1.86571656126015e+001,1.48301319449051e+002
1.43218789927346e+004,-1.86066308139345e+001,1.48221563788677e+002
1.43548943335357e+004,-1.85561513918220e+001,1.48141529419323e+002
1.43879857825576e+004,-1.85057270408003e+001,1.48061215416055e+002
1.44211535152478e+004,-1.84553574593933e+001,1.47980620848487e+002
1.44543977074584e+004,-1.84050423500868e+001,1.47899744780792e+002
1.44877185354467e+004,-1.83547814193033e+001,1.47818586271718e+002
1.45211161758766e+004,-1.83045743773777e+001,1.47737144374611e+002
1.45545908058188e+004,-1.82544209385333e+001,1.47655418137426e+002
1.45881426027526e+004,-1.82043208208580e+001,1.47573406602747e+002
1.46217717445663e+004,-1.81542737462822e+001,1.47491108807804e+002
1.46554784095582e+004,-1.81042794405554e+001,1.47408523784489e+002
1.46892627764378e+004,-1.80543376332253e+001,1.47325650559375e+002
1.47231250243263e+004,-1.80044480576159e+001,1.47242488153734e+002
1.47570653327581e+004,-1.79546104508066e+001,1.47159035583551e+002
1.47910838816812e+004,-1.79048245536121e+001,1.47075291859548e+002
1.48251808514586e+004,-1.78550901105626e+001,1.46991255987198e+002
1.48593564228692e+004,-1.78054068698839e+001,1.46906926966743e+002
1.48936107771082e+004,-1.77557745834793e+001,1.46822303793217e+002
1.49279440957891e+004,-1.77061930069102e+001,1.46737385456461e+002
1.49623565609434e+004,-1.76566618993790e+001,1.46652170941141e+002
1.49968483550228e+004,-1.76071810237112e+001,1.46566659226773e+002
1.50314196608993e+004,-1.75577501463381e+001,1.46480849287738e+002
1.50660706618665e+004,-1.75083690372808e+001,1.46394740093303e+002
1.51008015416406e+004,-1.74590374701333e+001,1.46308330607643e+002
1.51356124843612e+004,-1.74097552220476e+001,1.46221619789858e+002
1.51705036745924e+004,-1.73605220737176e+001,1.46134606594000e+002
1.52054752973240e+004,-1.73113378093648e+001,1.46047289969088e+002
1.52405275379720e+004,-1.72622022167236e+001,1.45959668859134e+002
1.52756605823798e+004,-1.72131150870273e+001,1.45871742203162e+002
1.53108746168194e+004,-1.71640762149946e+001,1.45783508935233e+002
1.53461698279920e+004,-1.71150853988162e+001,1.45694967984469e+002
1.53815464030294e+004,-1.70661424401421e+001,1.45606118275071e+002
1.54170045294946e+004,-1.70172471440693e+001,1.45516958726348e+002
1.54525443953832e+004,-1.69683993191295e+001,1.45427488252740e+002
1.54881661891239e+004,-1.69195987772780e+001,1.45337705763841e+002
1.55238700995799e+004,-1.68708453338818e+001,1.45247610164426e+002
1.55596563160498e+004,-1.68221388077091e+001,1.45157200354476e+002
1.55955250282686e+004,-1.67734790209190e+001,1.45066475229206e+002
1.56314764264086e+004,-1.67248657990511e+001,1.44975433679086e+002
1.56675107010805e+004,-1.66762989710157e+001,1.44884074589877e+002
1.57036280433346e+004,-1.66277783690847e+001,1.44792396842652e+002
1.57398286446612e+004,-1.65793038288825e+001,1.44700399313828e+002
1.57761126969925e+004,-1.65308751893771e+001,1.44608080875192e+002
1.58124803927029e+004,-1.64824922928722e+001,1.44515440393934e+002
1.58489319246102e+004,-1.64341549849990e+001,1.44422476732676e+002
1.58854674859768e+004,-1.63858631147083e+001,1.44329188749503e+002
1.59220872705107e+004,-1.63376165342640e+001,1.44235575297993e+002
1.59587914723663e+004,-1.62894150992353e+001,1.44141635227251e+002
1.59955802861457e+004,-1.62412586684907e+001,1.44047367381944e+002
1.60324539068994e+004,-1.61931471041915e+001,1.43952770602329e+002
1.60694125301278e+004,-1.61450802717856e+001,1.43857843724294e+002
1.61064563517817e+004,-1.60970580400024e+001,1.43762585579387e+002
1.61435855682639e+004,-1.60490802808472e+001,1.43666994994856e+002
1.61808003764296e+004,-1.60011468695959e+001,1.43571070793685e+002
1.62181009735883e+004,-1.59532576847908e+001,1.43474811794630e+002
1.62554875575038e+004,-1.59054126082362e+001,1.43378216812259e+002
1.62929603263962e+004,-1.58576115249938e+001,1.43281284656991e+002
1.63305194789423e+004,-1.58098543233795e+001,1.43184014135134e+002
1.63681652142771e+004,-1.57621408949596e+001,1.43086404048927e+002
1.64058977319944e+004,-1.57144711345477e+001,1.42988453196582e+002
1.64437172321483e+004,-1.56668449402019e+001,1.42890160372329e+002
1.64816239152540e+004,-1.56192622132219e+001,1.42791524366453e+002
1.65196179822891e+004,-1.55717228581470e+001,1.42692543965345e+002
1.65576996346942e+004,-1.55242267827538e+001,1.42593217951545e+002
1.65958690743746e+004,-1.54767738980547e+001,1.42493545103786e+002
1.66341265037006e+004,-1.54293641182962e+001,1.42393524197046e+002
1.66724721255096e+004,-1.53819973609575e+001,1.42293154002592e+002
1.67109061431060e+004,-1.53346735467500e+001,1.42192433288032e+002
1.67494287602633e+004,-1.52873925996163e+001,1.42091360817367e+002
1.67880401812245e+004,-1.52401544467296e+001,1.41989935351036e+002
1.68267406107036e+004,-1.51929590184941e+001,1.41888155645978e+002
1.68655302538863e+004,-1.51458062485444e+001,1.41786020455676e+002
1.69044093164316e+004,-1.50986960737461e+001,1.41683528530219e+002
1.69433780044722e+004,-1.50516284341967e+001,1.41580678616355e+002
1.69824365246164e+004,-1.50046032732259e+001,1.41477469457548e+002
1.70215850839484e+004,-1.49576205373968e+001,1.41373899794038e+002
1.70608238900301e+004,-1.49106801765072e+001,1.41269968362899e+002
1.71001531509018e+004,-1.48637821435915e+001,1.41165673898100e+002
1.71395730750832e+004,-1.48169263949217e+001,1.41061015130566e+002
1.71790838715748e+004,-1.47701128900102e+001,1.40955990788245e+002
1.72186857498590e+004,-1.47233415916111e+001,1.40850599596169e+002
1.72583789199009e+004,-1.46766124657237e+001,1.40744840276519e+002
1.72981635921499e+004,-1.46299254815941e+001,1.40638711548697e+002
1.73380399775403e+004,-1.45832806117188e+001,1.40532212129389e+002
1.73780082874926e+004,-1.45366778318473e+001,1.40425340732639e+002
1.74180687339150e+004,-1.44901171209857e+001,1.40318096069917e+002
1.74582215292039e+004,-1.44435984613999e+001,1.40210476850197e+002
1.74984668862454e+004,-1.43971218386194e+001,1.40102481780025e+002
1.75388050184165e+004,-1.43506872414414e+001,1.39994109563595e+002
1.75792361395858e+004,-1.43042946619342e+001,1.39885358902833e+002
1.76197604641152e+004,-1.42579440954422e+001,1.39776228497467e+002
1.76603782068605e+004,-1.42116355405899e+001,1.39666717045114e+002
1.77010895831731e+004,-1.41653689992867e+001,1.39556823241355e+002
1.77418948089005e+004,-1.41191444767314e+001,1.39446545779825e+002
1.77827941003881e+004,-1.40729619814177e+001,1.39335883352292e+002
1.78237876744797e+004,-1.40268215251387e+001,1.39224834648746e+002
1.78648757485193e+004,-1.39807231229927e+001,1.39113398357490e+002
1.79060585403518e+004,-1.39346667933884e+001,1.39001573165222e+002
1.79473362683241e+004,-1.38886525580508e+001,1.38889357757135e+002
1.79887091512867e+004,-1.38426804420266e+001,1.38776750817003e+002
1.80301774085945e+004,-1.37967504736903e+001,1.38663751027280e+002
1.80717412601081e+004,-1.37508626847505e+001,1.38550357069195e+002
1.81134009261948e+004,-1.37050171102558e+001,1.38436567622851e+002
1.81551566277302e+004,-1.36592137886012e+001,1.38322381367324e+002
1.81970085860986e+004,-1.36134527615349e+001,1.38207796980765e+002
1.82389570231952e+004,-1.35677340741643e+001,1.38092813140506e+002
1.82810021614262e+004,-1.35220577749637e+001,1.37977428523161e+002
1.83231442237109e+004,-1.34764239157802e+001,1.37861641804740e+002
1.83653834334823e+004,-1.34308325518411e+001,1.37745451660750e+002
1.84077200146883e+004,-1.33852837417612e+001,1.37628856766316e+002
1.84501541917935e+004,-1.33397775475498e+001,1.37511855796285e+002
1.84926861897796e+004,-1.32943140346178e+001,1.37394447425347e+002
1.85353162341469e+004,-1.32488932717856e+001,1.37276630328152e+002
1.85780445509158e+004,-1.32035153312900e+001,1.37158403179425e+002
1.86208713666274e+004,-1.31581802887926e+001,1.37039764654092e+002
1.86637969083455e+004,-1.31128882233864e+001,1.36920713427401e+002
1.87068214036568e+004,-1.30676392176047e+001,1.36801248175049e+002
1.87499450806729e+004,-1.30224333574280e+001,1.36681367573307e+002
1.87931681680314e+004,-1.29772707322924e+001,1.36561070299151e+002
1.88364908948968e+004,-1.29321514350977e+001,1.36440355030396e+002
1.88799134909617e+004,-1.28870755622148e+001,1.36319220445827e+002
1.89234361864485e+004,-1.28420432134943e+001,1.36197665225335e+002
1.89670592121102e+004,-1.27970544922744e+001,1.36075688050058e+002
1.90107827992317e+004,-1.27521095053892e+001,1.35953287602522e+002
1.90546071796312e+004,-1.27072083631768e+001,1.35830462566779e+002
1.90985325856611e+004,-1.26623511794876e+001,1.35707211628559e+002
1.91425592502096e+004,-1.26175380716924e+001,1.35583533475413e+002
1.91866874067016e+004,-1.25727691606910e+001,1.35459426796862e+002
1.92309172891003e+004,-1.25280445709201e+001,1.35334890284556e+002
1.92752491319081e+004,-1.24833644303618e+001,1.35209922632421e+002
1.93196831701679e+004,-1.24387288705521e+001,1.35084522536819e+002
1.93642196394648e+004,-1.23941380265887e+001,1.34958688696709e+002
1.94088587759265e+004,-1.23495920371398e+001,1.34832419813808e+002
1.94536008162253e+004,-1.23050910444518e+001,1.34705714592754e+002
1.94984459975791e+004,-1.22606351943583e+001,1.34578571741274e+002
1.95433945577526e+004,-1.22162246362877e+001,1.34450989970353e+002
1.95884467350586e+004,-1.21718595232713e+001,1.34322967994406e+002
1.96336027683591e+004,-1.21275400119521e+001,1.34194504531454e+002
1.96788628970671e+004,-1.20832662625923e+001,1.34065598303298e+002
1.97242273611472e+004,-1.20390384390814e+001,1.33936248035700e+002
1.97696964011173e+004,-1.19948567089442e+001,1.33806452458568e+002
1.98152702580496e+004,-1.19507212433489e+001,1.33676210306134e+002
1.98609491735724e+004,-1.19066322171147e+001,1.33545520317148e+002
1.99067333898705e+004,-1.18625898087194e+001,1.33414381235066e+002
1.99526231496874e+004,-1.18185942003073e+001,1.33282791808240e+002
1.99986186963261e+004,-1.17746455776963e+001,1.33150750790119e+002
2.00447202736503e+004,-1.17307441303860e+001,1.33018256939440e+002
2.00909281260859e+004,-1.16868900515641e+001,1.32885309020437e+002
2.01372424986225e+004,-1.16430835381143e+001,1.32751905803036e+002
2.01836636368142e+004,-1.15993247906230e+001,1.32618046063069e+002
2.02301917867813e+004,-1.15556140133863e+001,1.32483728582478e+002
2.02768271952114e+004,-1.15119514144164e+001,1.32348952149530e+002
2.03235701093608e+004,-1.14683372054488e+001,1.32213715559027e+002
2.03704207770558e+004,-1.14247716019480e+001,1.32078017612530e+002
2.04173794466939e+004,-1.13812548231142e+001,1.31941857118575e+002
2.04644463672453e+004,-1.13377870918893e+001,1.31805232892895e+002
2.05116217882543e+004,-1.12943686349624e+001,1.31668143758650e+002
2.05589059598400e+004,-1.12509996827760e+001,1.31530588546653e+002
2.06062991326986e+004,-1.12076804695310e+001,1.31392566095602e+002
2.06538015581039e+004,-1.11644112331919e+001,1.31254075252313e+002
2.07014134879090e+004,-1.11211922154920e+001,1.31115114871961e+002
2.07491351745477e+004,-1.10780236619381e+001,1.30975683818316e+002
2.07969668710355e+004,-1.10349058218149e+001,1.30835780963989e+002
2.08449088309715e+004,-1.09918389481892e+001,1.30695405190677e+002
2.08929613085390e+004,-1.09488232979140e+001,1.30554555389411e+002
2.09411245585075e+004,-1.09058591316319e+001,1.30413230460809e+002
2.09893988362338e+004,-1.08629467137788e+001,1.30271429315328e+002
2.10377843976633e+004,-1.08200863125868e+001,1.30129150873525e+002
2.10862814993315e+004,-1.07772782000871e+001,1.29986394066316e+002
2.11348903983650e+004,-1.07345226521121e+001,1.29843157835236e+002
2.11836113524836e+004,-1.06918199482980e+001,1.29699441132711e+002
2.12324446200007e+004,-1.06491703720864e+001,1.29555242922321e+002
2.12813904598257e+004,-1.06065742107255e+001,1.29410562179077e+002
2.13304491314643e+004,-1.05640317552714e+001,1.29265397889692e+002
2.13796208950209e+004,-1.05215433005887e+001,1.29119749052860e+002
2.14289060111991e+004,-1.04791091453508e+001,1.28973614679536e+002
2.14783047413039e+004,-1.04367295920398e+001,1.28826993793221e+002
2.15278173472422e+004,-1.03944049469461e+001,1.28679885430245e+002
2.15774440915252e+004,-1.03521355201673e+001,1.28532288640058e+002
2.16271852372687e+004,-1.03099216256067e+001,1.28384202485521e+002
2.16770410481955e+004,-1.02677635809721e+001,1.28235626043202e+002
2.17270117886359e+004,-1.02256617077728e+001,1.28086558403672e+002
2.17770977235301e+004,-1.01836163313173e+001,1.27936998671802e+002
2.18272991184285e+004,-1.01416277807101e+001,1.27786945967073e+002
2.18776162394940e+004,-1.00996963888478e+001,1.27636399423876e+002
2.19280493535030e+004,-1.00578224924151e+001,1.27485358191820e+002
2.19785987278467e+004,-1.00160064318800e+001,1.27333821436047e+002
2.20292646305330e+004,-9.97424855148839e+000,1.27181788337541e+002
2.20800473301875e+004,-9.93254919925864e+000,1.27029258093448e+002
2.21309470960548e+004,-9.89090872697506e+000,1.26876229917392e+002
2.21819641980006e+004,-9.84932749018097e+000,1.26722703039797e+002
2.22330989065125e+004,-9.80780584817128e+000,1.26568676708211e+002
2.22843514927015e+004,-9.76634416398449e+000,1.26414150187635e+002
2.23357222283038e+004,-9.72494280439396e+000,1.26259122760845e+002
2.23872113856818e+004,-9.68360213989873e+000,1.26103593728732e+002
2.24388192378261e+004,-9.64232254471347e+000,1.25947562410628e+002
2.24905460583562e+004,-9.60110439675811e+000,1.25791028144647e+002
2.25423921215227e+004,-9.55994807764660e+000,1.25633990288020e+002
2.25943577022082e+004,-9.51885397267505e+000,1.25476448217438e+002
2.26464430759290e+004,-9.47782247080909e+000,1.25318401329395e+002
2.26986485188366e+004,-9.43685396467093e+000,1.25159849040529e+002
2.27509743077191e+004,-9.39594885052526e+000,1.25000790787974e+002
