Freq.,Vout
4.54988060150010e+004,-1.04969134019077e+001,-1.39116416750719e+002
4.56036915951257e+004,-1.06169273526266e+001,-1.39711128853644e+002
4.57088189614836e+004,-1.07371333577121e+001,-1.40301204970181e+002
4.58141886714494e+004,-1.08575212808030e+001,-1.40886682242151e+002
4.59198012836829e+004,-1.09780812603164e+001,-1.41467598471206e+002
4.60256573581317e+004,-1.10988037058739e+001,-1.42043992057801e+002
4.61317574560340e+004,-1.12196792945336e+001,-1.42615901942636e+002
4.62381021399221e+004,-1.13406989668495e+001,-1.43183367550507e+002
4.63446919736248e+004,-1.14618539227772e+001,-1.43746428736552e+002
4.64515275222710e+004,-1.15831356174446e+001,-1.44305125734819e+002
4.65586093522919e+004,-1.17045357568050e+001,-1.44859499109144e+002
4.66659380314249e+004,-1.18260462931880e+001,-1.45409589706261e+002
4.67735141287158e+004,-1.19476594207672e+001,-1.45955438611106e+002
4.68813382145225e+004,-1.20693675709545e+001,-1.46497087104260e+002
4.69894108605175e+004,-1.21911634077384e+001,-1.47034576621470e+002
4.70977326396912e+004,-1.23130398229778e+001,-1.47567948715195e+002
4.72063041263550e+004,-1.24349899316629e+001,-1.48097245018115e+002
4.73151258961440e+004,-1.25570070671550e+001,-1.48622507208550e+002
4.74241985260204e+004,-1.26790847764153e+001,-1.49143776977717e+002
4.75335225942764e+004,-1.28012168152318e+001,-1.49661095998785e+002
4.76430986805375e+004,-1.29233971434548e+001,-1.50174505897640e+002
4.77529273657650e+004,-1.30456199202462e+001,-1.50684048225329e+002
4.78630092322597e+004,-1.31678794993538e+001,-1.51189764432102e+002
4.79733448636648e+004,-1.32901704244143e+001,-1.51691695843006e+002
4.80839348449687e+004,-1.34124874242933e+001,-1.52189883634965e+002
4.81947797625086e+004,-1.35348254084667e+001,-1.52684368815290e+002
4.83058802039731e+004,-1.36571794624501e+001,-1.53175192201565e+002
4.84172367584057e+004,-1.37795448432792e+001,-1.53662394402854e+002
4.85288500162079e+004,-1.39019169750472e+001,-1.54146015802167e+002
4.86407205691419e+004,-1.40242914445011e+001,-1.54626096540143e+002
4.87528490103344e+004,-1.41466639967019e+001,-1.55102676499885e+002
4.88652359342791e+004,-1.42690305307508e+001,-1.55575795292909e+002
4.89778819368404e+004,-1.43913870955835e+001,-1.56045492246150e+002
4.90907876152560e+004,-1.45137298858364e+001,-1.56511806389974e+002
4.92039535681408e+004,-1.46360552377849e+001,-1.56974776447162e+002
4.93173803954893e+004,-1.47583596253557e+001,-1.57434440822806e+002
4.94310686986792e+004,-1.48806396562165e+001,-1.57890837595081e+002
4.95450190804747e+004,-1.50028920679404e+001,-1.58344004506851e+002
4.96592321450293e+004,-1.51251137242494e+001,-1.58793978958065e+002
4.97737084978893e+004,-1.52473016113354e+001,-1.59240797998901e+002
4.98884487459969e+004,-1.53694528342600e+001,-1.59684498323635e+002
5.00034534976935e+004,-1.54915646134329e+001,-1.60125116265171e+002
5.01187233627229e+004,-1.56136342811697e+001,-1.60562687790221e+002
5.02342589522343e+004,-1.57356592783273e+001,-1.60997248495094e+002
5.03500608787861e+004,-1.58576371510185e+001,-1.61428833602053e+002
5.04661297563484e+004,-1.59795655474047e+001,-1.61857477956217e+002
5.05824662003070e+004,-1.61014422145654e+001,-1.62283216022980e+002
5.06990708274660e+004,-1.62232649954450e+001,-1.62706081885906e+002
5.08159442560516e+004,-1.63450318258755e+001,-1.63126109245085e+002
5.09330871057151e+004,-1.64667407316747e+001,-1.63543331415917e+002
5.10504999975362e+004,-1.65883898258181e+001,-1.63957781328302e+002
5.11681835540263e+004,-1.67099773056850e+001,-1.64369491526203e+002
5.12861383991320e+004,-1.68315014503762e+001,-1.64778494167575e+002
5.14043651582381e+004,-1.69529606181036e+001,-1.65184821024620e+002
5.15228644581711e+004,-1.70743532436495e+001,-1.65588503484359e+002
5.16416369272026e+004,-1.71956778358946e+001,-1.65989572549494e+002
5.17606831950522e+004,-1.73169329754145e+001,-1.66388058839550e+002
5.18800038928915e+004,-1.74381173121417e+001,-1.66783992592265e+002
5.19995996533470e+004,-1.75592295630935e+001,-1.67177403665219e+002
5.21194711105035e+004,-1.76802685101639e+001,-1.67568321537690e+002
5.22396188999074e+004,-1.78012329979772e+001,-1.67956775312709e+002
5.23600436585704e+004,-1.79221219318038e+001,-1.68342793719306e+002
5.24807460249726e+004,-1.80429342755358e+001,-1.68726405114939e+002
5.26017266390660e+004,-1.81636690497211e+001,-1.69107637488076e+002
5.27229861422776e+004,-1.82843253296547e+001,-1.69486518460933e+002
5.28445251775134e+004,-1.84049022435266e+001,-1.69863075292349e+002
5.29663443891611e+004,-1.85253989706234e+001,-1.70237334880787e+002
5.30884444230941e+004,-1.86458147395845e+001,-1.70609323767445e+002
5.32108259266747e+004,-1.87661488267097e+001,-1.70979068139483e+002
5.33334895487574e+004,-1.88864005543176e+001,-1.71346593833332e+002
5.34564359396924e+004,-1.90065692891535e+001,-1.71711926338103e+002
5.35796657513294e+004,-1.91266544408463e+001,-1.72075090799056e+002
5.37031796370205e+004,-1.92466554604111e+001,-1.72436112021158e+002
5.38269782516240e+004,-1.93665718387993e+001,-1.72795014472682e+002
5.39510622515080e+004,-1.94864031054914e+001,-1.73151822288878e+002
5.40754322945533e+004,-1.96061488271351e+001,-1.73506559275676e+002
5.42000890401576e+004,-1.97258086062241e+001,-1.73859248913439e+002
5.43250331492385e+004,-1.98453820798190e+001,-1.74209914360747e+002
5.44502652842373e+004,-1.99648689183074e+001,-1.74558578458209e+002
5.45757861091222e+004,-2.00842688242037e+001,-1.74905263732298e+002
5.47015962893923e+004,-2.02035815309857e+001,-1.75249992399207e+002
5.48276964920805e+004,-2.03228068019689e+001,-1.75592786368717e+002
5.49540873857576e+004,-2.04419444292153e+001,-1.75933667248068e+002
5.50807696405354e+004,-2.05609942324783e+001,-1.76272656345846e+002
5.52077439280708e+004,-2.06799560581797e+001,-1.76609774675862e+002
5.53350109215687e+004,-2.07988297784204e+001,-1.76945042961031e+002
5.54625712957861e+004,-2.09176152900229e+001,-1.77278481637244e+002
5.55904257270354e+004,-2.10363125136032e+001,-1.77610110857233e+002
5.57185748931880e+004,-2.11549213926746e+001,-1.77939950494421e+002
5.58470194736781e+004,-2.12734418927790e+001,-1.78268020146758e+002
5.59757601495060e+004,-2.13918740006467e+001,-1.78594339140542e+002
5.61047976032420e+004,-2.15102177233838e+001,-1.78918926534211e+002
5.62341325190299e+004,-2.16284730876860e+001,-1.79241801122126e+002
5.63637655825904e+004,-2.17466401390772e+001,-1.79562981438322e+002
5.64936974812252e+004,-2.18647189411748e+001,-1.79882485760230e+002
5.66239289038202e+004,-2.19827095749770e+001,1.79799667887618e+002
5.67544605408496e+004,-2.21006121381753e+001,1.79483461729925e+002
5.68852930843790e+004,-2.22184267444884e+001,1.79168878236988e+002
5.70164272280696e+004,-2.23361535230189e+001,1.78855900121089e+002
5.71478636671815e+004,-2.24537926176310e+001,1.78544510332927e+002
5.72796030985777e+004,-2.25713441863485e+001,1.78234692058071e+002
5.74116462207276e+004,-2.26888084007737e+001,1.77926428713463e+002
5.75439937337105e+004,-2.28061854455248e+001,1.77619703943945e+002
5.76766463392199e+004,-2.29234755176920e+001,1.77314501618827e+002
5.78096047405666e+004,-2.30406788263132e+001,1.77010805828497e+002
5.79428696426829e+004,-2.31577955918654e+001,1.76708600881061e+002
5.80764417521259e+004,-2.32748260457744e+001,1.76407871299028e+002
5.82103217770819e+004,-2.33917704299408e+001,1.76108601816030e+002
5.83445104273692e+004,-2.35086289962815e+001,1.75810777373583e+002
5.84790084144428e+004,-2.36254020062878e+001,1.75514383117889e+002
5.86138164513975e+004,-2.37420897305969e+001,1.75219404396677e+002
5.87489352529723e+004,-2.38586924485796e+001,1.74925826756080e+002
5.88843655355535e+004,-2.39752104479406e+001,1.74633635937562e+002
5.90201080171791e+004,-2.40916440243337e+001,1.74342817874874e+002
5.91561634175420e+004,-2.42079934809893e+001,1.74053358691062e+002
5.92925324579946e+004,-2.43242591283548e+001,1.73765244695502e+002
5.94292158615518e+004,-2.44404412837477e+001,1.73478462380989e+002
5.95662143528956e+004,-2.45565402710205e+001,1.73192998420861e+002
5.97035286583782e+004,-2.46725564202368e+001,1.72908839666155e+002
5.98411595060265e+004,-2.47884900673591e+001,1.72625973142820e+002
5.99791076255455e+004,-2.49043415539474e+001,1.72344386048955e+002
6.01173737483223e+004,-2.50201112268678e+001,1.72064065752094e+002
6.02559586074303e+004,-2.51357994380117e+001,1.71784999786528e+002
6.03948629376325e+004,-2.52514065440246e+001,1.71507175850669e+002
6.05340874753858e+004,-2.53669329060448e+001,1.71230581804451e+002
6.06736329588450e+004,-2.54823788894505e+001,1.70955205666769e+002
6.08135001278662e+004,-2.55977448636168e+001,1.70681035612958e+002
6.09536897240113e+004,-2.57130312016803e+001,1.70408059972308e+002
6.10942024905516e+004,-2.58282382803126e+001,1.70136267225623e+002
6.12350391724717e+004,-2.59433664795021e+001,1.69865646002807e+002
6.13762005164738e+004,-2.60584161823427e+001,1.69596185080498e+002
6.15176872709812e+004,-2.61733877748311e+001,1.69327873379729e+002
6.16595001861425e+004,-2.62882816456703e+001,1.69060699963634e+002
6.18016400138359e+004,-2.64030981860812e+001,1.68794654035182e+002
6.19441075076724e+004,-2.65178377896203e+001,1.68529724934954e+002
6.20869034230006e+004,-2.66325008520042e+001,1.68265902138948e+002
6.22300285169102e+004,-2.67470877709406e+001,1.68003175256425e+002
6.23734835482362e+004,-2.68615989459654e+001,1.67741534027784e+002
6.25172692775628e+004,-2.69760347782855e+001,1.67480968322475e+002
6.26613864672278e+004,-2.70903956706280e+001,1.67221468136942e+002
6.28058358813260e+004,-2.72046820270941e+001,1.66963023592603e+002
6.29506182857139e+004,-2.73188942530195e+001,1.66705624933857e+002
6.30957344480135e+004,-2.74330327548387e+001,1.66449262526129e+002
6.32411851376161e+004,-2.75470979399557e+001,1.66193926853943e+002
6.33869711256868e+004,-2.76610902166186e+001,1.65939608519026e+002
6.35330931851685e+004,-2.77750099937992e+001,1.65686298238447e+002
6.36795520907857e+004,-2.78888576810773e+001,1.65433986842779e+002
6.38263486190489e+004,-2.80026336885295e+001,1.65182665274300e+002
6.39734835482589e+004,-2.81163384266217e+001,1.64932324585216e+002
6.41209576585102e+004,-2.82299723061065e+001,1.64682955935916e+002
6.42687717316960e+004,-2.83435357379239e+001,1.64434550593255e+002
6.44169265515117e+004,-2.84570291331065e+001,1.64187099928869e+002
6.45654229034595e+004,-2.85704529026875e+001,1.63940595417509e+002
6.47142615748523e+004,-2.86838074576134e+001,1.63695028635414e+002
6.48634433548178e+004,-2.87970932086596e+001,1.63450391258699e+002
6.50129690343030e+004,-2.89103105663489e+001,1.63206675061778e+002
6.51628394060782e+004,-2.90234599408746e+001,1.62963871915811e+002
6.53130552647411e+004,-2.91365417420251e+001,1.62721973787172e+002
6.54636174067214e+004,-2.92495563791130e+001,1.62480972735952e+002
6.56145266302844e+004,-2.93625042609059e+001,1.62240860914476e+002
6.57657837355359e+004,-2.94753857955612e+001,1.62001630565852e+002
6.59173895244260e+004,-2.95882013905626e+001,1.61763274022541e+002
6.60693448007534e+004,-2.97009514526600e+001,1.61525783704950e+002
6.62216503701700e+004,-2.98136363878116e+001,1.61289152120052e+002
6.63743070401847e+004,-2.99262566011282e+001,1.61053371860025e+002
6.65273156201679e+004,-3.00388124968210e+001,1.60818435600912e+002
6.66806769213559e+004,-3.01513044781501e+001,1.60584336101310e+002
6.68343917568552e+004,-3.02637329473769e+001,1.60351066201077e+002
6.69884609416464e+004,-3.03760983057168e+001,1.60118618820055e+002
6.71428852925889e+004,-3.04884009532962e+001,1.59886986956826e+002
6.72976656284254e+004,-3.06006412891093e+001,1.59656163687475e+002
6.74528027697858e+004,-3.07128197109785e+001,1.59426142164384e+002
6.76082975391918e+004,-3.08249366155158e+001,1.59196915615044e+002
6.77641507610611e+004,-3.09369923980862e+001,1.58968477340878e+002
6.79203632617121e+004,-3.10489874527732e+001,1.58740820716099e+002
6.80769358693677e+004,-3.11609221723451e+001,1.58513939186567e+002
6.82338694141605e+004,-3.12727969482243e+001,1.58287826268686e+002
6.83911647281365e+004,-3.13846121704566e+001,1.58062475548304e+002
6.85488226452597e+004,-3.14963682276836e+001,1.57837880679635e+002
6.87068440014167e+004,-3.16080655071151e+001,1.57614035384202e+002
6.88652296344211e+004,-3.17197043945039e+001,1.57390933449792e+002
6.90239803840177e+004,-3.18312852741217e+001,1.57168568729434e+002
6.91830970918871e+004,-3.19428085287364e+001,1.56946935140391e+002
6.93425806016503e+004,-3.20542745395902e+001,1.56726026663163e+002
6.95024317588731e+004,-3.21656836863796e+001,1.56505837340518e+002
6.96626514110703e+004,-3.22770363472361e+001,1.56286361276529e+002
6.98232404077105e+004,-3.23883328987082e+001,1.56067592635629e+002
6.99841996002207e+004,-3.24995737157449e+001,1.55849525641683e+002
7.01455298419905e+004,-3.26107591716793e+001,1.55632154577077e+002
7.03072319883767e+004,-3.27218896382144e+001,1.55415473781814e+002
7.04693068967080e+004,-3.28329654854088e+001,1.55199477652634e+002
7.06317554262895e+004,-3.29439870816642e+001,1.54984160642141e+002
7.07945784384071e+004,-3.30549547937132e+001,1.54769517257949e+002
7.09577767963321e+004,-3.31658689866088e+001,1.54555542061838e+002
7.11213513653261e+004,-3.32767300237135e+001,1.54342229668925e+002
7.12853030126452e+004,-3.33875382666903e+001,1.54129574746850e+002
7.14496326075445e+004,-3.34982940754945e+001,1.53917572014975e+002
7.16143410212834e+004,-3.36089978083653e+001,1.53706216243587e+002
7.17794291271293e+004,-3.37196498218190e+001,1.53495502253130e+002
7.19448978003631e+004,-3.38302504706426e+001,1.53285424913435e+002
7.21107479182831e+004,-3.39408001078884e+001,1.53075979142968e+002
7.22769803602101e+004,-3.40512990848687e+001,1.52867159908089e+002
7.24435960074921e+004,-3.41617477511515e+001,1.52658962222326e+002
7.26105957435085e+004,-3.42721464545568e+001,1.52451381145652e+002
7.27779804536754e+004,-3.43824955411534e+001,1.52244411783784e+002
7.29457510254499e+004,-3.44927953552562e+001,1.52038049287486e+002
7.31139083483347e+004,-3.46030462394244e+001,1.51832288851883e+002
7.32824533138834e+004,-3.47132485344596e+001,1.51627125715789e+002
7.34513868157044e+004,-3.48234025794051e+001,1.51422555161044e+002
7.36207097494666e+004,-3.49335087115451e+001,1.51218572511860e+002
7.37904230129030e+004,-3.50435672664048e+001,1.51015173134181e+002
7.39605275058167e+004,-3.51535785777506e+001,1.50812352435047e+002
7.41310241300846e+004,-3.52635429775908e+001,1.50610105861971e+002
7.43019137896630e+004,-3.53734607961773e+001,1.50408428902328e+002
7.44731973905918e+004,-3.54833323620065e+001,1.50207317082752e+002
7.46448758409995e+004,-3.55931580018217e+001,1.50006765968535e+002
7.48169500511082e+004,-3.57029380406154e+001,1.49806771163047e+002
7.49894209332384e+004,-3.58126728016318e+001,1.49607328307158e+002
7.51622894018133e+004,-3.59223626063701e+001,1.49408433078669e+002
7.53355563733645e+004,-3.60320077745873e+001,1.49210081191751e+002
7.55092227665361e+004,-3.61416086243026e+001,1.49012268396399e+002
7.56832895020901e+004,-3.62511654718009e+001,1.48814990477883e+002
7.58577575029111e+004,-3.63606786316366e+001,1.48618243256219e+002
7.60326276940109e+004,-3.64701484166393e+001,1.48422022585638e+002
7.62079010025339e+004,-3.65795751379169e+001,1.48226324354068e+002
7.63835783577617e+004,-3.66889591048622e+001,1.48031144482625e+002
7.65596606911182e+004,-3.67983006251570e+001,1.47836478925107e+002
7.67361489361745e+004,-3.69076000047782e+001,1.47642323667501e+002
7.69130440286535e+004,-3.70168575480029e+001,1.47448674727491e+002
7.70903469064356e+004,-3.71260735574149e+001,1.47255528153976e+002
7.72680585095628e+004,-3.72352483339101e+001,1.47062880026598e+002
7.74461797802444e+004,-3.73443821767033e+001,1.46870726455273e+002
7.76247116628617e+004,-3.74534753833344e+001,1.46679063579730e+002
7.78036551039729e+004,-3.75625282496746e+001,1.46487887569056e+002
7.79830110523183e+004,-3.76715410699342e+001,1.46297194621248e+002
7.81627804588254e+004,-3.77805141366681e+001,1.46106980962775e+002
7.83429642766136e+004,-3.78894477407841e+001,1.45917242848137e+002
7.85235634609995e+004,-3.79983421715493e+001,1.45727976559441e+002
7.87045789695022e+004,-3.81071977165977e+001,1.45539178405978e+002
7.88860117618478e+004,-3.82160146619375e+001,1.45350844723801e+002
7.90678627999748e+004,-3.83247932919587e+001,1.45162971875320e+002
7.92501330480394e+004,-3.84335338894408e+001,1.44975556248895e+002
7.94328234724204e+004,-3.85422367355605e+001,1.44788594258435e+002
7.96159350417241e+004,-3.86509021098995e+001,1.44602082343003e+002
7.97994687267899e+004,-3.87595302904524e+001,1.44416016966431e+002
7.99834255006950e+004,-3.88681215536349e+001,1.44230394616935e+002
8.01678063387601e+004,-3.89766761742916e+001,1.44045211806735e+002
8.03526122185539e+004,-3.90851944257047e+001,1.43860465071686e+002
8.05378441198988e+004,-3.91936765796013e+001,1.43676150970907e+002
8.07235030248759e+004,-3.93021229061627e+001,1.43492266086419e+002
8.09095899178303e+004,-3.94105336740319e+001,1.43308807022787e+002
8.10961057853761e+004,-3.95189091503229e+001,1.43125770406770e+002
8.12830516164019e+004,-3.96272496006284e+001,1.42943152886967e+002
8.14704284020760e+004,-3.97355552890284e+001,1.42760951133476e+002
8.16582371358512e+004,-3.98438264780989e+001,1.42579161837556e+002
8.18464788134709e+004,-3.99520634289206e+001,1.42397781711290e+002
8.20351544329738e+004,-4.00602664010874e+001,1.42216807487256e+002
8.22242649946990e+004,-4.01684356527147e+001,1.42036235918199e+002
8.24138115012921e+004,-4.02765714404483e+001,1.41856063776712e+002
8.26037949577097e+004,-4.03846740194735e+001,1.41676287854916e+002
8.27942163712253e+004,-4.04927436435228e+001,1.41496904964145e+002
8.29850767514341e+004,-4.06007805648857e+001,1.41317911934641e+002
8.31763771102589e+004,-4.07087850344165e+001,1.41139305615243e+002
8.33681184619552e+004,-4.08167573015434e+001,1.40961082873089e+002
8.35603018231165e+004,-4.09246976142774e+001,1.40783240593315e+002
8.37529282126800e+004,-4.10326062192209e+001,1.40605775678762e+002
8.39459986519314e+004,-4.11404833615761e+001,1.40428685049684e+002
8.41395141645112e+004,-4.12483292851542e+001,1.40251965643464e+002
8.43334757764192e+004,-4.13561442323836e+001,1.40075614414326e+002
8.45278845160206e+004,-4.14639284443191e+001,1.39899628333056e+002
8.47227414140512e+004,-4.15716821606505e+001,1.39724004386728e+002
8.49180475036229e+004,-4.16794056197110e+001,1.39548739578427e+002
8.51138038202292e+004,-4.17870990584859e+001,1.39373830926979e+002
8.53100114017505e+004,-4.18947627126216e+001,1.39199275466685e+002
8.55066712884598e+004,-4.20023968164339e+001,1.39025070247058e+002
8.57037845230284e+004,-4.21100016029165e+001,1.38851212332561e+002
8.59013521505310e+004,-4.22175773037501e+001,1.38677698802348e+002
8.60993752184515e+004,-4.23251241493103e+001,1.38504526750010e+002
8.62978547766884e+004,-4.24326423686766e+001,1.38331693283323e+002
8.64967918775607e+004,-4.25401321896404e+001,1.38159195524001e+002
8.66961875758130e+004,-4.26475938387146e+001,1.37987030607447e+002
8.68960429286215e+004,-4.27550275411402e+001,1.37815195682508e+002
8.70963589955994e+004,-4.28624335208963e+001,1.37643687911241e+002
8.72971368388024e+004,-4.29698120007078e+001,1.37472504468667e+002
8.74983775227349e+004,-4.30771632020535e+001,1.37301642542541e+002
8.77000821143547e+004,-4.31844873451750e+001,1.37131099333114e+002
8.79022516830796e+004,-4.32917846490845e+001,1.36960872052909e+002
8.81048873007926e+004,-4.33990553315728e+001,1.36790957926488e+002
8.83079900418474e+004,-4.35062996092185e+001,1.36621354190226e+002
8.85115609830747e+004,-4.36135176973942e+001,1.36452058092092e+002
8.87156012037872e+004,-4.37207098102771e+001,1.36283066891424e+002
8.89201117857859e+004,-4.38278761608545e+001,1.36114377858716e+002
8.91250938133656e+004,-4.39350169609337e+001,1.35945988275393e+002
8.93305483733205e+004,-4.40421324211488e+001,1.35777895433603e+002
8.95364765549504e+004,-4.41492227509688e+001,1.35610096636005e+002
8.97428794500658e+004,-4.42562881587059e+001,1.35442589195557e+002
8.99497581529944e+004,-4.43633288515226e+001,1.35275370435309e+002
9.01571137605866e+004,-4.44703450354403e+001,1.35108437688198e+002
9.03649473722210e+004,-4.45773369153456e+001,1.34941788296842e+002
9.05732600898109e+004,-4.46843046949995e+001,1.34775419613339e+002
9.07820530178094e+004,-4.47912485770437e+001,1.34609328999069e+002
9.09913272632160e+004,-4.48981687630088e+001,1.34443513824495e+002
9.12010839355818e+004,-4.50050654533213e+001,1.34277971468965e+002
9.14113241470158e+004,-4.51119388473118e+001,1.34112699320520e+002
9.16220490121907e+004,-4.52187891432210e+001,1.33947694775701e+002
9.18332596483488e+004,-4.53256165382084e+001,1.33782955239357e+002
9.20449571753078e+004,-4.54324212283581e+001,1.33618478124453e+002
9.22571427154670e+004,-4.55392034086877e+001,1.33454260851892e+002
9.24698173938129e+004,-4.56459632731539e+001,1.33290300850318e+002
9.26829823379255e+004,-4.57527010146592e+001,1.33126595555941e+002
9.28966386779842e+004,-4.58594168250611e+001,1.32963142412345e+002
9.31107875467736e+004,-4.59661108951767e+001,1.32799938870316e+002
9.33254300796896e+004,-4.60727834147908e+001,1.32636982387656e+002
9.35405674147457e+004,-4.61794345726620e+001,1.32474270429006e+002
9.37562006925785e+004,-4.62860645565301e+001,1.32311800465675e+002
9.39723310564542e+004,-4.63926735531218e+001,1.32149569975455e+002
9.41889596522745e+004,-4.64992617481590e+001,1.31987576442454e+002
9.44060876285827e+004,-4.66058293263625e+001,1.31825817356917e+002
9.46237161365696e+004,-4.67123764714620e+001,1.31664290215068e+002
9.48418463300800e+004,-4.68189033661989e+001,1.31502992518924e+002
9.50604793656184e+004,-4.69254101923356e+001,1.31341921776134e+002
9.52796164023554e+004,-4.70318971306598e+001,1.31181075499810e+002
9.54992586021338e+004,-4.71383643609917e+001,1.31020451208370e+002
9.57194071294746e+004,-4.72448120621893e+001,1.30860046425349e+002
9.59400631515835e+004,-4.73512404121558e+001,1.30699858679262e+002
9.61612278383566e+004,-4.74576495878438e+001,1.30539885503429e+002
9.63829023623871e+004,-4.75640397652625e+001,1.30380124435810e+002
9.66050878989714e+004,-4.76704111194831e+001,1.30220573018849e+002
9.68277856261149e+004,-4.77767638246446e+001,1.30061228799314e+002
9.70509967245390e+004,-4.78830980539594e+001,1.29902089328142e+002
9.72747223776865e+004,-4.79894139797191e+001,1.29743152160269e+002
9.74989637717286e+004,-4.80957117732999e+001,1.29584414854494e+002
9.77237220955710e+004,-4.82019916051681e+001,1.29425874973299e+002
9.79489985408598e+004,-4.83082536448857e+001,1.29267530082716e+002
9.81747943019883e+004,-4.84144980611149e+001,1.29109377752160e+002
9.84011105761032e+004,-4.85207250216248e+001,1.28951415554280e+002
9.86279485631108e+004,-4.86269346932957e+001,1.28793641064808e+002
9.88553094656836e+004,-4.87331272421237e+001,1.28636051862410e+002
9.90831944892665e+004,-4.88393028332266e+001,1.28478645528528e+002
9.93116048420831e+004,-4.89454616308488e+001,1.28321419647234e+002
9.95405417351424e+004,-4.90516037983656e+001,1.28164371805091e+002
9.97700063822450e+004,-4.91577294982884e+001,1.28007499590987e+002
1.00000000000000e+005,-4.92638388922743e+001,1.27850800595995e+002
