Freq.	V(n006)/V(n015)
5.79428696426829e+004	(-8.57326417372333e-001dB,5.06677894033205e+001°)
5.80764417521259e+004	(-8.59515267087271e-001dB,5.05094529670091e+001°)
5.82103217770819e+004	(-8.61745085832422e-001dB,5.03516184260343e+001°)
5.83445104273692e+004	(-8.63975341650586e-001dB,5.01942870622724e+001°)
5.84790084144428e+004	(-8.66205642190918e-001dB,5.00374573511683e+001°)
5.86138164513975e+004	(-8.68455373356095e-001dB,4.98811264237601e+001°)
5.87489352529723e+004	(-8.70684542878789e-001dB,4.97252954342675e+001°)
5.88843655355535e+004	(-8.72951920100054e-001dB,4.95699588609538e+001°)
5.90201080171791e+004	(-8.75237180843333e-001dB,4.94151165318533e+001°)
5.91561634175420e+004	(-8.77520236262370e-001dB,4.92607682225640e+001°)
5.92925324579946e+004	(-8.79839692301297e-001dB,4.91069098163130e+001°)
5.94292158615518e+004	(-8.82155982277469e-001dB,4.89535423590650e+001°)
5.95662143528956e+004	(-8.84468746087239e-001dB,4.88006642857304e+001°)
5.97035286583782e+004	(-8.86816262183077e-001dB,4.86482715335505e+001°)
5.98411595060265e+004	(-8.89120795027971e-001dB,4.84963675389491e+001°)
5.99791076255455e+004	(-8.91516770445375e-001dB,4.83449420846235e+001°)
6.01173737483223e+004	(-8.93849808202811e-001dB,4.81940034658302e+001°)
6.02559586074303e+004	(-8.96215539919461e-001dB,4.80435439839156e+001°)
6.03948629376325e+004	(-8.98613296168912e-001dB,4.78935621151316e+001°)
6.05340874753858e+004	(-9.00985460952981e-001dB,4.77440598793423e+001°)
6.06736329588450e+004	(-9.03388658073200e-001dB,4.75950321347379e+001°)
6.08135001278662e+004	(-9.05803359181569e-001dB,4.74464785084709e+001°)
6.09536897240113e+004	(-9.08210259307826e-001dB,4.72983985835528e+001°)
6.10942024905516e+004	(-9.10627807180131e-001dB,4.71507896161757e+001°)
6.12350391724717e+004	(-9.13055526695539e-001dB,4.70036500321060e+001°)
6.13762005164738e+004	(-9.15474287646140e-001dB,4.68569793767434e+001°)
6.15176872709812e+004	(-9.17902388535010e-001dB,4.67107749292670e+001°)
6.16595001861425e+004	(-9.20339366055244e-001dB,4.65650351085519e+001°)
6.18016400138359e+004	(-9.22821758719844e-001dB,4.64197561447811e+001°)
6.19441075076724e+004	(-9.25275011422708e-001dB,4.62749408449031e+001°)
6.20869034230006e+004	(-9.27735777589636e-001dB,4.61305854163279e+001°)
6.22300285169102e+004	(-9.30221951971856e-001dB,4.59866872052153e+001°)
6.23734835482362e+004	(-9.32678071233760e-001dB,4.58432478174236e+001°)
6.25172692775628e+004	(-9.35176956092494e-001dB,4.57002614186278e+001°)
6.26613864672278e+004	(-9.37681492862308e-001dB,4.55577285465744e+001°)
6.28058358813260e+004	(-9.40191253276955e-001dB,4.54156476073811e+001°)
6.29506182857139e+004	(-9.42651569930655e-001dB,4.52740200675666e+001°)
6.30957344480135e+004	(-9.45188693253941e-001dB,4.51328371711020e+001°)
6.32411851376161e+004	(-9.47693720089796e-001dB,4.49921034446144e+001°)
6.33869711256868e+004	(-9.50220328094819e-001dB,4.48518142561897e+001°)
6.35330931851685e+004	(-9.52750079726315e-001dB,4.47119690204294e+001°)
6.36795520907857e+004	(-9.55282571269376e-001dB,4.45725661399490e+001°)
6.38263486190489e+004	(-9.57799626830172e-001dB,4.44336049866951e+001°)
6.39734835482589e+004	(-9.60336453121307e-001dB,4.42950820159911e+001°)
6.41209576585102e+004	(-9.62874831787171e-001dB,4.41569966081581e+001°)
6.42687717316960e+004	(-9.65414374881287e-001dB,4.40193471659868e+001°)
6.44169265515117e+004	(-9.67972275033901e-001dB,4.38821311554938e+001°)
6.45654229034595e+004	(-9.70495421876467e-001dB,4.37453497915937e+001°)
6.47142615748523e+004	(-9.73071125329284e-001dB,4.36089968242977e+001°)
6.48634433548178e+004	(-9.75646283657897e-001dB,4.34730734692752e+001°)
6.50129690343030e+004	(-9.78185768757851e-001dB,4.33375799437189e+001°)
6.51628394060782e+004	(-9.80741503099682e-001dB,4.32025119128576e+001°)
6.53130552647411e+004	(-9.83330262795315e-001dB,4.30678669158180e+001°)
6.54636174067214e+004	(-9.85882461857309e-001dB,4.29336469394561e+001°)
6.56145266302844e+004	(-9.88466782848533e-001dB,4.27998468442851e+001°)
6.57657837355359e+004	(-9.91014033526125e-001dB,4.26664685601082e+001°)
6.59173895244260e+004	(-9.93626700270745e-001dB,4.25335052859770e+001°)
6.60693448007534e+004	(-9.96167523056986e-001dB,4.24009623567406e+001°)
6.62216503701700e+004	(-9.98772700237099e-001dB,4.22688313232583e+001°)
6.63743070401847e+004	(-1.00133963757259e+000dB,4.21371157284787e+001°)
6.65273156201679e+004	(-1.00393589311681e+000dB,4.20058106152216e+001°)
6.66806769213559e+004	(-1.00649343928018e+000dB,4.18749177507299e+001°)
6.68343917568552e+004	(-1.00907946429592e+000dB,4.17444322372594e+001°)
6.69884609416464e+004	(-1.01169336760843e+000dB,4.16143525394344e+001°)
6.71428852925889e+004	(-1.01426769471629e+000dB,4.14846803478660e+001°)
6.72976656284254e+004	(-1.01686908499734e+000dB,4.13554108521999e+001°)
6.74528027697858e+004	(-1.01946370687046e+000dB,4.12265441079988e+001°)
6.76082975391918e+004	(-1.02205125449299e+000dB,4.10980785474418e+001°)
6.77641507610611e+004	(-1.02463142524288e+000dB,4.09700126051133e+001°)
6.79203632617121e+004	(-1.02723689031879e+000dB,4.08423431707989e+001°)
6.80769358693677e+004	(-1.02983420126324e+000dB,4.07150702566992e+001°)
6.82338694141605e+004	(-1.03242306601313e+000dB,4.05881923047153e+001°)
6.83911647281365e+004	(-1.03500319561245e+000dB,4.04617077594385e+001°)
6.85488226452597e+004	(-1.03760691347334e+000dB,4.03356135708038e+001°)
6.87068440014167e+004	(-1.04020114852096e+000dB,4.02099097107764e+001°)
6.88652296344211e+004	(-1.04278562200822e+000dB,4.00845946321019e+001°)
6.90239803840177e+004	(-1.04539239980719e+000dB,3.99596653292312e+001°)
6.91830970918871e+004	(-1.04798869042784e+000dB,3.98351217458129e+001°)
6.93425806016503e+004	(-1.05057422507071e+000dB,3.97109623433291e+001°)
6.95024317588731e+004	(-1.05314873784851e+000dB,3.95871855863933e+001°)
6.96626514110703e+004	(-1.05577594409149e+000dB,3.94637871136591e+001°)
6.98232404077105e+004	(-1.05835935436514e+000dB,3.93407696741641e+001°)
6.99841996002207e+004	(-1.06093078916512e+000dB,3.92181303158769e+001°)
7.01455298419905e+004	(-1.06352172310394e+000dB,3.90958661355149e+001°)
7.03072319883767e+004	(-1.06610000471277e+000dB,3.89739770168095e+001°)
7.04693068967080e+004	(-1.06869694260600e+000dB,3.88524600851208e+001°)
7.06317554262895e+004	(-1.07128056551653e+000dB,3.87313152083807e+001°)
7.07945784384071e+004	(-1.07385063295873e+000dB,3.86105408773798e+001°)
7.09577767963321e+004	(-1.07646950502159e+000dB,3.84901329338772e+001°)
7.11213513653261e+004	(-1.07904279511312e+000dB,3.83700938866665e+001°)
7.12853030126452e+004	(-1.08160165583086e+000dB,3.82504209002158e+001°)
7.14496326075445e+004	(-1.08417690331683e+000dB,3.81311111848693e+001°)
7.16143410212834e+004	(-1.08676805918481e+000dB,3.80121632805190e+001°)
7.17794291271293e+004	(-1.08934377215789e+000dB,3.78935770047195e+001°)
7.19448978003631e+004	(-1.09187302909938e+000dB,3.77753521379240e+001°)
7.21107479182831e+004	(-1.09444799455763e+000dB,3.76574834073366e+001°)
7.22769803602101e+004	(-1.09700670057537e+000dB,3.75399718854814e+001°)
7.24435960074921e+004	(-1.09957948138275e+000dB,3.74228148655797e+001°)
7.26105957435085e+004	(-1.10216588150973e+000dB,3.73060109085915e+001°)
7.27779804536754e+004	(-1.10473506893358e+000dB,3.71895597941727e+001°)
7.29457510254499e+004	(-1.10728684181405e+000dB,3.70734600617272e+001°)
7.31139083483347e+004	(-1.10982100064628e+000dB,3.69577102547626e+001°)
7.32824533138834e+004	(-1.11239762084978e+000dB,3.68423065474627e+001°)
7.34513868157044e+004	(-1.11495591143557e+000dB,3.67272499023817e+001°)
7.36207097494666e+004	(-1.11749568169868e+000dB,3.66125388751058e+001°)
7.37904230129030e+004	(-1.12001674317093e+000dB,3.64981720254435e+001°)
7.39605275058167e+004	(-1.12254872386007e+000dB,3.63841467674380e+001°)
7.41310241300846e+004	(-1.12512093472140e+000dB,3.62704605553238e+001°)
7.43019137896630e+004	(-1.12764375325789e+000dB,3.61571154114771e+001°)
7.44731973905918e+004	(-1.13014681580089e+000dB,3.60441087624212e+001°)
7.46448758409995e+004	(-1.13271843607466e+000dB,3.59314358451859e+001°)
7.48169500511082e+004	(-1.13524006115411e+000dB,3.58190997469905e+001°)
7.49894209332384e+004	(-1.13777043595129e+000dB,3.57070968363308e+001°)
7.51622894018133e+004	(-1.14027989740163e+000dB,3.55954268214157e+001°)
7.53355563733645e+004	(-1.14276828085736e+000dB,3.54840883002288e+001°)
7.55092227665361e+004	(-1.14529363418218e+000dB,3.53730777309134e+001°)
7.56832895020901e+004	(-1.14782630440975e+000dB,3.52623948339643e+001°)
7.58577575029111e+004	(-1.15033695265604e+000dB,3.51520393007653e+001°)
7.60326276940109e+004	(-1.15279655140174e+000dB,3.50420107943103e+001°)
7.62079010025339e+004	(-1.15529156918704e+000dB,3.49323047917439e+001°)
7.63835783577617e+004	(-1.15779267623380e+000dB,3.48229209972533e+001°)
7.65596606911182e+004	(-1.16029949668040e+000dB,3.47138580634497e+001°)
7.67361489361745e+004	(-1.16278308988361e+000dB,3.46051156629571e+001°)
7.69130440286535e+004	(-1.16527180654448e+000dB,3.44966914254186e+001°)
7.70903469064356e+004	(-1.16776528036402e+000dB,3.43885840162554e+001°)
7.72680585095628e+004	(-1.17023480654637e+000dB,3.42807930978767e+001°)
7.74461797802444e+004	(-1.17268025034683e+000dB,3.41733173214962e+001°)
7.76247116628617e+004	(-1.17515786350551e+000dB,3.40661533876595e+001°)
7.78036551039729e+004	(-1.17761083257700e+000dB,3.39593019419985e+001°)
7.79830110523183e+004	(-1.18006707346426e+000dB,3.38527606864978e+001°)
7.81627804588254e+004	(-1.18252623831999e+000dB,3.37465283126150e+001°)
7.83429642766136e+004	(-1.18496008654804e+000dB,3.36406044644597e+001°)
7.85235634609995e+004	(-1.18742414215984e+000dB,3.35349859383009e+001°)
7.87045789695022e+004	(-1.18983459870744e+000dB,3.34296742622555e+001°)
7.88860117618478e+004	(-1.19227458787671e+000dB,3.33246653218452e+001°)
7.90678627999748e+004	(-1.19471595447093e+000dB,3.32199587715795e+001°)
7.92501330480394e+004	(-1.19713083794575e+000dB,3.31155542422703e+001°)
7.94328234724204e+004	(-1.19960150457145e+000dB,3.30114477167496e+001°)
7.96159350417241e+004	(-1.20199026508285e+000dB,3.29076424596834e+001°)
7.97994687267899e+004	(-1.20440670501372e+000dB,3.28041335703239e+001°)
7.99834255006950e+004	(-1.20679580452338e+000dB,3.27009215763911e+001°)
8.01678063387601e+004	(-1.20921180608548e+000dB,3.25980034391734e+001°)
8.03526122185539e+004	(-1.21159998213711e+000dB,3.24953796684440e+001°)
8.05378441198988e+004	(-1.21398726584637e+000dB,3.23930481271217e+001°)
8.07235030248759e+004	(-1.21637335016593e+000dB,3.22910075685427e+001°)
8.09095899178303e+004	(-1.21875793092886e+000dB,3.21892567504738e+001°)
8.10961057853761e+004	(-1.22114070682581e+000dB,3.20877944351168e+001°)
8.12830516164019e+004	(-1.22349463103467e+000dB,3.19866202298693e+001°)
8.14704284020760e+004	(-1.22589965293573e+000dB,3.18857303835415e+001°)
8.16582371358512e+004	(-1.22824862567906e+000dB,3.17851270222885e+001°)
8.18464788134709e+004	(-1.23059475513693e+000dB,3.16848072447129e+001°)
8.20351544329738e+004	(-1.23296422382937e+000dB,3.15847690192811e+001°)
8.22242649946990e+004	(-1.23533013811513e+000dB,3.14850119631994e+001°)
8.24138115012921e+004	(-1.23763955031992e+000dB,3.13855364780782e+001°)
8.26037949577097e+004	(-1.23999764971422e+000dB,3.12863381333222e+001°)
8.27942163712253e+004	(-1.24229896413627e+000dB,3.11874189360290e+001°)
8.29850767514341e+004	(-1.24462201233479e+000dB,3.10887752984383e+001°)
8.31763771102589e+004	(-1.24696631824222e+000dB,3.09904060493210e+001°)
8.33681184619552e+004	(-1.24930541683005e+000dB,3.08923107965615e+001°)
8.35603018231165e+004	(-1.25158719136682e+000dB,3.07944898988804e+001°)
8.37529282126800e+004	(-1.25391521381815e+000dB,3.06969390921734e+001°)
8.39459986519314e+004	(-1.25618565535232e+000dB,3.05996602716171e+001°)
8.41395141645112e+004	(-1.25847583114845e+000dB,3.05026499796214e+001°)
8.43334757764192e+004	(-1.26078528421512e+000dB,3.04059070707436e+001°)
8.45278845160206e+004	(-1.26306237821382e+000dB,3.03094318869767e+001°)
8.47227414140512e+004	(-1.26535811110376e+000dB,3.02132217862883e+001°)
8.49180475036229e+004	(-1.26759565743550e+000dB,3.01172778286867e+001°)
8.51138038202292e+004	(-1.26987674004728e+000dB,3.00215959354514e+001°)
8.53100114017505e+004	(-1.27215006420836e+000dB,2.99261764390140e+001°)
8.55066712884598e+004	(-1.27441538833218e+000dB,2.98310182037187e+001°)
8.57037845230284e+004	(-1.27667247318058e+000dB,2.97361200983153e+001°)
8.59013521505310e+004	(-1.27892108184373e+000dB,2.96414809959535e+001°)
8.60993752184515e+004	(-1.28116097972086e+000dB,2.95470997741757e+001°)
8.62978547766884e+004	(-1.28336693095178e+000dB,2.94529760096208e+001°)
8.64967918775607e+004	(-1.28558877689763e+000dB,2.93591071941715e+001°)
8.66961875758130e+004	(-1.28782609685986e+000dB,2.92654922335261e+001°)
8.68960429286215e+004	(-1.29002885109233e+000dB,2.91721313971319e+001°)
8.70963589955994e+004	(-1.29224650301613e+000dB,2.90790222197497e+001°)
8.72971368388024e+004	(-1.29445395695195e+000dB,2.89861642897562e+001°)
8.74983775227349e+004	(-1.29665099454535e+000dB,2.88935565151326e+001°)
8.77000821143547e+004	(-1.29883739959803e+000dB,2.88011978081941e+001°)
8.79022516830796e+004	(-1.30103745259766e+000dB,2.87090864297449e+001°)
8.81048873007926e+004	(-1.30322632156788e+000dB,2.86172219659407e+001°)
8.83079900418474e+004	(-1.30540379728326e+000dB,2.85256033419408e+001°)
8.85115609830747e+004	(-1.30754536575461e+000dB,2.84342301291237e+001°)
8.87156012037872e+004	(-1.30972374243715e+000dB,2.83430993354724e+001°)
8.89201117857859e+004	(-1.31188998643459e+000dB,2.82522111919443e+001°)
8.91250938133656e+004	(-1.31404389735211e+000dB,2.81615646407354e+001°)
8.93305483733205e+004	(-1.31618527680394e+000dB,2.80711586283011e+001°)
8.95364765549504e+004	(-1.31831392839558e+000dB,2.79809921053456e+001°)
8.97428794500658e+004	(-1.32047753085212e+000dB,2.78910627966144e+001°)
8.99497581529944e+004	(-1.32258002342559e+000dB,2.78013721303951e+001°)
9.01571137605866e+004	(-1.32469302583123e+000dB,2.77119172246602e+001°)
9.03649473722210e+004	(-1.32681616751889e+000dB,2.76226970598547e+001°)
9.05732600898109e+004	(-1.32894908088504e+000dB,2.75337106203880e+001°)
9.07820530178094e+004	(-1.33102050203624e+000dB,2.74449586758743e+001°)
9.09913272632160e+004	(-1.33317204844931e+000dB,2.73564366437527e+001°)
9.12010839355818e+004	(-1.33523822927963e+000dB,2.72681476559473e+001°)
9.14113241470158e+004	(-1.33731321896344e+000dB,2.71800883381616e+001°)
9.16220490121907e+004	(-1.33942005620912e+000dB,2.70922571177795e+001°)
9.18332596483488e+004	(-1.34148820817195e+000dB,2.70046547351768e+001°)
9.20449571753078e+004	(-1.34351768163972e+000dB,2.69172801787118e+001°)
9.22571427154670e+004	(-1.34562456365505e+000dB,2.68301296148095e+001°)
9.24698173938129e+004	(-1.34766903718082e+000dB,2.67432054674043e+001°)
9.26829823379255e+004	(-1.34969748653286e+000dB,2.66565056107096e+001°)
9.28966386779842e+004	(-1.35175582740740e+000dB,2.65700279544107e+001°)
9.31107875467736e+004	(-1.35379758478063e+000dB,2.64837726417451e+001°)
9.33254300796896e+004	(-1.35579967615556e+000dB,2.63977392432425e+001°)
9.35405674147457e+004	(-1.35785357869211e+000dB,2.63119246078966e+001°)
9.37562006925785e+004	(-1.35989019330483e+000dB,2.62263294172713e+001°)
9.39723310564542e+004	(-1.36188661724657e+000dB,2.61409532425500e+001°)
9.41889596522745e+004	(-1.36388825567396e+000dB,2.60557940513129e+001°)
9.44060876285827e+004	(-1.36591742094611e+000dB,2.59708503718813e+001°)
9.46237161365696e+004	(-1.36790588899895e+000dB,2.58861228454492e+001°)
9.48418463300800e+004	(-1.36987620576501e+000dB,2.58016099934208e+001°)
9.50604793656184e+004	(-1.37189561801863e+000dB,2.57173093227071e+001°)
9.52796164023554e+004	(-1.37387384443664e+000dB,2.56332219770953e+001°)
9.54992586021338e+004	(-1.37583326525186e+000dB,2.55493465005066e+001°)
9.57194071294746e+004	(-1.37777374160377e+000dB,2.54656819607798e+001°)
9.59400631515835e+004	(-1.37976185061646e+000dB,2.53822259223518e+001°)
9.61612278383566e+004	(-1.38173040616822e+000dB,2.52989789887466e+001°)
9.63829023623871e+004	(-1.38365714935001e+000dB,2.52159407348080e+001°)
9.66050878989714e+004	(-1.38560832767188e+000dB,2.51331087567882e+001°)
9.68277856261149e+004	(-1.38753944772384e+000dB,2.50504831395250e+001°)
9.70509967245390e+004	(-1.38945038172618e+000dB,2.49680629736442e+001°)
9.72747223776865e+004	(-1.39140671705295e+000dB,2.48858459068914e+001°)
9.74989637717286e+004	(-1.39334228502012e+000dB,2.48038325038220e+001°)
9.77237220955710e+004	(-1.39523516915724e+000dB,2.47220223419418e+001°)
9.79489985408598e+004	(-1.39712889283145e+000dB,2.46404135720971e+001°)
9.81747943019883e+004	(-1.39906654356614e+000dB,2.45590043746473e+001°)
9.84011105761032e+004	(-1.40093935932540e+000dB,2.44777962217612e+001°)
9.86279485631108e+004	(-1.40279070396639e+000dB,2.43967872850516e+001°)
9.88553094656836e+004	(-1.40468503122837e+000dB,2.43159753053751e+001°)
9.90831944892665e+004	(-1.40655733636273e+000dB,2.42353608048454e+001°)
9.93116048420831e+004	(-1.40845033911602e+000dB,2.41549420036261e+001°)
9.95405417351424e+004	(-1.41032088601275e+000dB,2.40747189523683e+001°)
9.97700063822450e+004	(-1.41216887035542e+000dB,2.39946907857125e+001°)
1.00000000000000e+005	(-1.41401544136673e+000dB,2.39148561973298e+001°)
